level_0,level_1,City,Hosp_Name,Hosp_Address,Score,index_x,Account_Num,Acct_Name_Lookup,index_y,Provider_Num,Reimbursement_Name_Lookup
1897,1993,1,1,1,3,1897,91761,SACRED HEART MEDICAL CENTER - RIVERBEND_3333 RIVERBEND DRIVE_SPRINGFIELD_OR,1993,626440,SACRED HEART MEDICAL CENTER - RIVERBEND_3333 RIVERBEND DRIVE_SPRINGFIELD_OR
5259,1186,1,1,1,3,5259,91735,BAYSTATE MEDICAL CENTER_759 CHESTNUT STREET_SPRINGFIELD_MA,1186,586139,BAYSTATE MEDICAL CENTER_759 CHESTNUT STREET_SPRINGFIELD_MA
1648,2058,1,1,1,3,1648,91729,UPMC BEDFORD MEMORIAL_10455 LINCOLN HIGHWAY_EVERETT_PA,2058,784415,UPMC BEDFORD MEMORIAL_10455 LINCOLN HIGHWAY_EVERETT_PA
3012,1680,1,1,1,3,3012,91657,BROOKDALE HOSPITAL MEDICAL CENTER_1 BROOKDALE PLAZA_BROOKLYN_NY,1680,813455,BROOKDALE HOSPITAL MEDICAL CENTER_1 BROOKDALE PLAZA_BROOKLYN_NY
3863,1310,1,1,1,3,3863,91651,LAKEVIEW MEMORIAL HOSPITAL_927 WEST CHURCHILL STREET_STILLWATER_MN,1310,688441,LAKEVIEW MEMORIAL HOSPITAL_927 WEST CHURCHILL STREET_STILLWATER_MN
1466,2671,1,1,1,3,1466,91635,METHODIST MANSFIELD MEDICAL CENTER_2700 E BROAD STREET_MANSFIELD_TX,2671,572637,METHODIST MANSFIELD MEDICAL CENTER_2700 E BROAD STREET_MANSFIELD_TX
2214,2645,1,1,1,3,2214,91602,AURORA LAKELAND MEDICAL CENTER_W3985 COUNTY ROAD NN_ELKHORN_WI,2645,873795,AURORA LAKELAND MEDICAL CENTER_W3985 COUNTY ROAD NN_ELKHORN_WI
1015,2036,1,1,1,3,1015,91574,UPMC ALTOONA_620 HOWARD AVENUE_ALTOONA_PA,2036,779909,UPMC ALTOONA_620 HOWARD AVENUE_ALTOONA_PA
2062,1642,1,1,1,3,2062,91559,STATEN ISLAND UNIVERSITY HOSPITAL_475 SEAVIEW AVENUE_STATEN ISLAND_NY,1642,221679,STATEN ISLAND UNIVERSITY HOSPITAL_475 SEAVIEW AVENUE_STATEN ISLAND_NY
4028,2071,1,1,1,3,4028,91395,WARREN GENERAL HOSPITAL_TWO CRESCENT PARK WEST_WARREN_PA,2071,231514,WARREN GENERAL HOSPITAL_TWO CRESCENT PARK WEST_WARREN_PA
4827,2083,1,1,1,3,4827,91387,INDIANA REGIONAL MEDICAL CENTER_835 HOSPITAL ROAD_INDIANA_PA,2083,648479,INDIANA REGIONAL MEDICAL CENTER_835 HOSPITAL ROAD_INDIANA_PA
2675,1550,1,1,1,3,2675,91364,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS_600 RIVER AVE_LAKEWOOD_NJ,1550,802722,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS_600 RIVER AVE_LAKEWOOD_NJ
3262,1627,1,1,1,3,3262,91337,PECONIC BAY MEDICAL CENTER_1300 ROANOKE AVENUE_RIVERHEAD_NY,1627,469164,PECONIC BAY MEDICAL CENTER_1300 ROANOKE AVENUE_RIVERHEAD_NY
3819,1121,1,1,1,3,3819,91319,SINAI HOSPITAL OF BALTIMORE_2401 WEST BELVEDERE AVENUE_BALTIMORE_MD,1121,564249,SINAI HOSPITAL OF BALTIMORE_2401 WEST BELVEDERE AVENUE_BALTIMORE_MD
3274,1905,1,1,1,3,3274,91304,MERCY ST ANNE HOSPITAL_3404 SYLVANIA AVENUE_TOLEDO_OH,1905,865118,MERCY ST ANNE HOSPITAL_3404 SYLVANIA AVENUE_TOLEDO_OH
780,2121,1,1,1,3,780,91227,ROXBOROUGH MEMORIAL HOSPITAL_5800 RIDGE AVE_PHILADELPHIA_PA,2121,602564,ROXBOROUGH MEMORIAL HOSPITAL_5800 RIDGE AVE_PHILADELPHIA_PA
4938,456,1,1,1,3,4938,91191,MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL_3800 RESERVOIR RD_WASHINGTON_DC,456,830879,MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL_3800 RESERVOIR RD_WASHINGTON_DC
5316,205,1,1,1,3,5316,91153,DAMERON HOSPITAL_525 WEST ACACIA STREET_STOCKTON_CA,205,186657,DAMERON HOSPITAL_525 WEST ACACIA STREET_STOCKTON_CA
3950,2576,1,1,1,3,3950,91143,LEGACY SALMON CREEK MEDICAL CENTER_2211 NE 139TH STREET_VANCOUVER_WA,2576,652678,LEGACY SALMON CREEK MEDICAL CENTER_2211 NE 139TH STREET_VANCOUVER_WA
2277,2381,1,0,1,2,2277,91120,CROCKETT MEDICAL CENTER_1100 E LOOP 304_CROCKETT_TX,2381,363333,TIMBERLANDS HOSPITAL_1100 E LOOP 304_CROCKETT_TX
1950,43,1,1,1,3,1950,91118,PRINCETON BAPTIST MEDICAL CENTER_701 PRINCETON AVENUE SOUTHWEST_BIRMINGHAM_AL,43,152343,PRINCETON BAPTIST MEDICAL CENTER_701 PRINCETON AVENUE SOUTHWEST_BIRMINGHAM_AL
2814,1654,1,1,1,3,2814,91092,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER_5300 MILITARY ROAD_LEWISTON_NY,1654,373117,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER_5300 MILITARY ROAD_LEWISTON_NY
5329,2213,1,1,1,3,5329,91079,VANDERBILT UNIVERSITY MEDICAL CENTER_1211 MEDICAL CENTER DRIVE_NASHVILLE_TN,2213,445786,VANDERBILT UNIVERSITY MEDICAL CENTER_1211 MEDICAL CENTER DRIVE_NASHVILLE_TN
1415,2404,1,0,1,2,1415,91056,MEDICAL CITY ARLINGTON_3301 MATLOCK ROAD_ARLINGTON_TX,2404,804347,MEDICAL CENTER OF ARLINGTON_3301 MATLOCK ROAD_ARLINGTON_TX
213,1035,1,1,1,3,213,91012,SAINT JOSEPH EAST_150 NORTH EAGLE CREEK DRIVE_LEXINGTON_KY,1035,214241,SAINT JOSEPH EAST_150 NORTH EAGLE CREEK DRIVE_LEXINGTON_KY
2036,2600,1,1,1,3,2036,90974,BECKLEY ARH HOSPITAL_306 STANAFORD ROAD_BECKLEY_WV,2600,409697,BECKLEY ARH HOSPITAL_306 STANAFORD ROAD_BECKLEY_WV
5010,295,1,1,1,3,5010,90940,LAC/HARBOR-UCLA MED CENTER_1000 W CARSON ST_TORRANCE_CA,295,753996,LAC/HARBOR-UCLA MED CENTER_1000 W CARSON ST_TORRANCE_CA
3987,2480,1,1,0,2,3987,90918,MEDICAL COLLEGE OF VIRGINIA HOSPITALS_BOX 980510   1250 EAST MARSHALL STREET_RICHMOND_VA,2480,467191,MEDICAL COLLEGE OF VIRGINIA HOSPITALS_1250 EAST MARSHALL STREET - BOX 980510_RICHMOND_VA
4343,2418,1,1,1,3,4343,90844,ROUND ROCK MEDICAL CENTER_2400 ROUND ROCK AVE_ROUND ROCK_TX,2418,734611,ROUND ROCK MEDICAL CENTER_2400 ROUND ROCK AVE_ROUND ROCK_TX
947,1896,1,1,1,3,947,90796,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER_1341 NORTH CLARK STREET_CAMBRIDGE_OH,1896,691578,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER_1341 NORTH CLARK STREET_CAMBRIDGE_OH
4954,638,1,1,1,3,4954,90784,CARTERSVILLE MEDICAL CENTER_960 JOE FRANK HARRIS PARKWAY_CARTERSVILLE_GA,638,117544,CARTERSVILLE MEDICAL CENTER_960 JOE FRANK HARRIS PARKWAY_CARTERSVILLE_GA
1460,986,1,1,1,3,1460,90766,HARDIN MEMORIAL HOSPITAL_913 NORTH DIXIE AVENUE_ELIZABETHTOWN_KY,986,282191,HARDIN MEMORIAL HOSPITAL_913 NORTH DIXIE AVENUE_ELIZABETHTOWN_KY
980,74,1,0,1,2,980,90759,CORNERSTONE BEHAVIORAL HEALTH EL DORADO_1400 NORTH WILMOT ROAD_TUCSON_AZ,74,883585,ST JOSEPH'S HOSPITAL_350 NORTH WILMOT ROAD_TUCSON_AZ
1296,2428,1,1,0,2,1296,90719,"CORPUS CHRISTI MEDICAL CENTER,THE_6629 WOODRIDGE ROAD_CORPUS CHRISTI_TX",2428,357575,"CORPUS CHRISTI MEDICAL CENTER,THE_7101 S PADRE ISLAND DR_CORPUS CHRISTI_TX"
3929,2650,1,1,1,3,3929,90714,WATERTOWN REGIONAL MEDICAL CENTER_125 HOSPITAL DRIVE_WATERTOWN_WI,2650,434478,WATERTOWN REGIONAL MEDICAL CENTER_125 HOSPITAL DRIVE_WATERTOWN_WI
1148,1765,1,1,1,3,1148,90677,CAROLINAS MEDICAL CENTER/BEHAV HEALTH_1000 BLYTHE BLVD_CHARLOTTE_NC,1765,858079,CAROLINAS MEDICAL CENTER/BEHAV HEALTH_1000 BLYTHE BLVD_CHARLOTTE_NC
4215,1096,1,1,1,3,4215,90663,OUR LADY OF THE ANGELS HOSPITAL_433 PLAZA STREET_BOGALUSA_LA,1096,793342,OUR LADY OF THE ANGELS HOSPITAL_433 PLAZA STREET_BOGALUSA_LA
1362,563,1,0,1,2,1362,90476,ADVENTHEALTH DADE CITY_13100 FT KING RD_DADE CITY_FL,563,375927,BAYFRONT HEALTH DADE CITY_13100 FT KING RD_DADE CITY_FL
3086,946,1,1,1,3,3086,90432,VIA CHRISTI HOSPITAL PITTSBURG INC_1 MT CARMEL WAY_PITTSBURG_KS,946,231917,VIA CHRISTI HOSPITAL PITTSBURG INC_1 MT CARMEL WAY_PITTSBURG_KS
4287,1910,1,1,1,3,4287,90417,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER_3999 RICHMOND ROAD_BEACHWOOD_OH,1910,253181,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER_3999 RICHMOND ROAD_BEACHWOOD_OH
2496,514,1,1,1,3,2496,90411,BAPTIST MEDICAL CENTER JACKSONVILLE_800 PRUDENTIAL DR_JACKSONVILLE_FL,514,738291,BAPTIST MEDICAL CENTER JACKSONVILLE_800 PRUDENTIAL DR_JACKSONVILLE_FL
1989,1497,1,1,1,3,1989,90388,SOUTHERN NH MEDICAL CENTER_8 PROSPECT STREET_NASHUA_NH,1497,805356,SOUTHERN NH MEDICAL CENTER_8 PROSPECT STREET_NASHUA_NH
5142,498,1,0,1,2,5142,90371,ADVENTHEALTH WATERMAN_1000 WATERMAN WAY_TAVARES_FL,498,339153,FLORIDA HOSPITAL WATERMAN_1000 WATERMAN WAY_TAVARES_FL
4137,1815,1,1,1,3,4137,90358,SUMMA HEALTH SYSTEM_525 EAST MARKET STREET_AKRON_OH,1815,884326,SUMMA HEALTH SYSTEM_525 EAST MARKET STREET_AKRON_OH
4791,16,1,1,1,3,4791,90353,STRINGFELLOW MEMORIAL HOSPITAL_301 EAST 18TH ST_ANNISTON_AL,16,693188,STRINGFELLOW MEMORIAL HOSPITAL_301 EAST 18TH ST_ANNISTON_AL
1988,2185,1,1,1,3,1988,90314,BROOKINGS HEALTH SYSTEM_300 22ND AVE_BROOKINGS_SD,2185,284346,BROOKINGS HEALTH SYSTEM_300 22ND AVE_BROOKINGS_SD
3544,2313,1,1,1,3,3544,90311,"NIX HEALTH CARE SYSTEM_414 NAVARRO, SUITE 600_SAN ANTONIO_TX",2313,290407,"NIX HEALTH CARE SYSTEM_414 NAVARRO, SUITE 600_SAN ANTONIO_TX"
2896,1718,1,1,1,3,2896,90262,CAROLINAS HEALTHCARE SYSTEM NORTHEAST_920 CHURCH ST N_CONCORD_NC,1718,589353,CAROLINAS HEALTHCARE SYSTEM NORTHEAST_920 CHURCH ST N_CONCORD_NC
2901,1069,1,1,1,3,2901,90251,WINN PARISH MEDICAL CENTER_301 W BOUNDARY AVE_WINNFIELD_LA,1069,272720,WINN PARISH MEDICAL CENTER_301 W BOUNDARY STREET_WINNFIELD_LA
1635,1715,1,1,1,3,1635,90241,WOODHULL MEDICAL & MENTAL HEALTH CENTER_760 BROADWAY_BROOKLYN_NY,1715,746500,WOODHULL MEDICAL AND MENTAL HEALTH CENTER_760 BROADWAY_BROOKLYN_NY
489,1997,1,1,1,3,489,90198,HOLY SPIRIT HOSPITAL_503 NORTH 21ST STREET_CAMP HILL_PA,1997,425594,HOLY SPIRIT HOSPITAL_503 NORTH 21ST STREET_CAMP HILL_PA
2566,715,1,1,1,3,2566,90169,ST JOSEPH REGIONAL MEDICAL CENTER_415 SIXTH STREET_LEWISTON_ID,715,756436,ST JOSEPH REGIONAL MEDICAL CENTER_415 SIXTH STREET_LEWISTON_ID
3728,2353,1,1,1,3,3728,90140,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL_411 N BELKNAP ST_STEPHENVILLE_TX,2353,115241,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL_411 N BELKNAP ST_STEPHENVILLE_TX
1778,1261,1,1,1,3,1778,90061,BEAUMONT HOSPITAL - FARMINGTON HILLS_28050 GRAND RIVER AVENUE_FARMINGTON HILLS_MI,1261,689169,BEAUMONT HOSPITAL - FARMINGTON HILLS_28050 GRAND RIVER AVENUE_FARMINGTON HILLS_MI
4866,879,1,1,1,3,4866,90050,MEMORIAL HOSPITAL_1101 MICHIGAN AVE_LOGANSPORT_IN,879,547548,MEMORIAL HOSPITAL_1101 MICHIGAN AVE_LOGANSPORT_IN
3695,2655,1,0,1,2,3695,90033,CHILDRENS HOSPITAL OF WISCONSIN_9000 W WISCONSIN AVE_MILWAUKEE_WI,2655,647919,FROEDTERT MEMORIAL LUTHERAN HOSPITAL_9200 W WISCONSIN AVE_MILWAUKEE_WI
3265,53,1,1,1,3,3265,89981,NORTH BALDWIN INFIRMARY_1815 HAND AVENUE_BAY MINETTE_AL,53,423962,NORTH BALDWIN INFIRMARY_1815 HAND AVENUE_BAY MINETTE_AL
2237,694,1,1,1,3,2237,89964,EASTSIDE MEDICAL CENTER_1700 MEDICAL WAY_SNELLVILLE_GA,694,617416,EASTSIDE MEDICAL CENTER_1700 MEDICAL WAY_SNELLVILLE_GA
916,122,1,1,1,3,916,89938,FORREST CITY MEDICAL CENTER_1601 NEWCASTLE ROAD_FORREST CITY_AR,122,886519,FORREST CITY MEDICAL CENTER_1601 NEWCASTLE ROAD_FORREST CITY_AR
278,155,1,0,1,2,278,89910,ADVENTIST HEALTH ST HELENA_10 WOODLAND ROAD_SAINT HELENA_CA,155,560361,ST HELENA HOSPITAL_10 WOODLAND ROAD_SAINT HELENA_CA
5277,2511,1,1,1,3,5277,89905,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER_727 NORTH MAIN STREET_EMPORIA_VA,2511,419186,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER_727 NORTH MAIN STREET_EMPORIA_VA
1254,608,1,1,1,3,1254,89846,SACRED HEART HOSPITAL ON THE EMERALD COAST_7800 US HWY 98 W_MIRAMAR BEACH_FL,608,356551,SACRED HEART HOSPITAL ON THE EMERALD COAST_7800 US HWY 98 W_MIRAMAR BEACH_FL
5241,1396,1,1,1,3,5241,89817,CAMERON REGIONAL MEDICAL CENTER_1600 E EVERGREEN_CAMERON_MO,1396,752938,CAMERON REGIONAL MEDICAL CENTER_1600 E EVERGREEN_CAMERON_MO
1871,731,1,1,1,3,1871,89807,PROCTOR HOSPITAL_5409 N KNOXVILLE AVE_PEORIA_IL,731,533424,PROCTOR HOSPITAL_5409 N KNOXVILLE AVE_PEORIA_IL
3045,2057,1,1,1,3,3045,89718,SUBURBAN COMMUNITY HOSPITAL_2701 DEKALB PIKE_NORRISTOWN_PA,2057,435618,SUBURBAN COMMUNITY HOSPITAL_2701 DEKALB PIKE_NORRISTOWN_PA
1934,667,1,0,1,2,1934,89700,"PIEDMONT ROCKDALE HOSPITAL_1412 MILSTEAD AVENUE, NE_CONYERS_GA",667,612589,"ROCKDALE MEDICAL CENTER_1412 MILSTEAD AVENUE, NE_CONYERS_GA"
895,248,1,1,1,3,895,89557,METHODIST HOSPITAL OF SOUTHERN CA_300 W HUNTINGTON DR_ARCADIA_CA,248,513214,METHODIST HOSPITAL OF SOUTHERN CA_300 W HUNTINGTON DR_ARCADIA_CA
735,1301,1,1,1,3,735,89552,WINONA HEALTH SERVICES_855 MANKATO AVENUE_WINONA_MN,1301,767827,WINONA HEALTH SERVICES_855 MANKATO AVENUE_WINONA_MN
3576,439,1,1,1,3,3576,89428,HARTFORD HOSPITAL_80 SEYMOUR STREET_HARTFORD_CT,439,332965,HARTFORD HOSPITAL_80 SEYMOUR STREET_HARTFORD_CT
4745,90,1,1,1,3,4745,89420,HAVASU REGIONAL MEDICAL CENTER_101 CIVIC CENTER LANE_LAKE HAVASU CITY_AZ,90,709487,HAVASU REGIONAL MEDICAL CENTER_101 CIVIC CENTER LANE_LAKE HAVASU CITY_AZ
3212,450,1,0,1,2,3212,89405,"BAYHEALTH HOSPITAL, KENT CAMPUS_640 S STATE STREET_DOVER_DE",450,420698,BAYHEALTH - KENT GENERAL HOSPITAL_640 S STATE STREET_DOVER_DE
757,1938,1,0,1,2,757,89338,"SAINT FRANCIS HOSPITAL VINITA, INC_735 NORTH FOREMAN STREET_VINITA_OK",1938,773749,CRAIG GENERAL HOSPITAL_735 NORTH FOREMAN_VINITA_OK
2495,414,1,1,1,3,2495,89268,"MEDICAL CENTER OF AURORA, THE_1501 S POTOMAC ST_AURORA_CO",414,719884,"MEDICAL CENTER OF AURORA, THE_1501 S POTOMAC ST_AURORA_CO"
4748,1182,1,0,1,2,4748,89242,MELROSEWAKEFIELD HEALTHCARE_585 LEBANON STREET_MELROSE_MA,1182,293298,HALLMARK HEALTH SYSTEM_585 LEBANON STREET_MELROSE_MA
3406,286,1,1,1,3,3406,89222,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER_101 CITY DRIVE SOUTH_ORANGE_CA,286,178482,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER_101 CITY DRIVE SOUTH_ORANGE_CA
4681,617,1,1,1,3,4681,89221,POINCIANA MEDICAL CENTER_325 CYPRESS PKWY_KISSIMMEE_FL,617,611178,POINCIANA MEDICAL CENTER_325 CYPRESS PKWY_KISSIMMEE_FL
5304,2681,1,1,1,3,5304,89209,"METHODIST STONE OAK HOSPITAL_1139 E SONTERRA BLVD, STE 535_SAN ANTONIO_TX",2681,172295,METHODIST STONE OAK HOSPITAL_1139 E SONTERRA BLVD_SAN ANTONIO_TX
3482,1156,1,0,1,2,3482,89193,HEALTH ALLIANCE - CLINTON HOSPITAL_60 HOSPITAL ROAD_LEOMINSTER_MA,1156,108235,"HEALTHALLIANCE HOSPITALS, INC_60 HOSPITAL ROAD_LEOMINSTER_MA"
3378,455,1,1,1,3,3378,89180,HOWARD UNIVERSITY HOSPITAL_2041 GEORGIA AVE NW_WASHINGTON_DC,455,269458,HOWARD UNIVERSITY HOSPITAL_2041 GEORGIA AVE NW_WASHINGTON_DC
1804,1023,1,1,1,3,1804,89110,BAPTIST HEALTH LEXINGTON_1740 NICHOLASVILLE ROAD_LEXINGTON_KY,1023,589138,BAPTIST HEALTH LEXINGTON_1740 NICHOLASVILLE ROAD_LEXINGTON_KY
1957,1451,1,0,1,2,1957,89081,THE NEBRASKA MEDICAL CENTER_987400 NEBRASKA MEDICAL CENTER_OMAHA_NE,1451,600587,THE NEBRASKA MEDICAL CENTER DBA NEBRASKA MEDICINE_987400 NEBRASKA MEDICAL CENTER_OMAHA_NE
2489,1068,1,1,1,3,2489,89030,SPRINGHILL MEDICAL CENTER_2001 DOCTORS DRIVE_SPRINGHILL_LA,1068,436242,SPRINGHILL MEDICAL CENTER_2001 DOCTORS DRIVE_SPRINGHILL_LA
2057,1782,1,1,1,3,2057,89021,DAVIS REGIONAL MEDICAL CENTER_218 OLD MOCKSBVILLE RD PO BOX 1823_STATESVILLE_NC,1782,496518,DAVIS REGIONAL MEDICAL CENTER_218 OLD MOCKSBVILLE RD PO BOX 1823_STATESVILLE_NC
3782,1581,1,1,1,3,3782,88997,LOVELACE REGIONAL HOSPITAL - ROSWELL_117 EAST 19TH STREET_ROSWELL_NM,1581,794196,LOVELACE REGIONAL HOSPITAL - ROSWELL_117 EAST 19TH STREET_ROSWELL_NM
4604,2640,1,1,1,3,4604,88951,SAUK PRAIRIE HOSPITAL_260 26TH STREET_PRAIRIE DU SAC_WI,2640,199713,SAUK PRAIRIE HOSPITAL_260 26TH STREET_PRAIRIE DU SAC_WI
1346,5,1,1,1,3,1346,88941,DEKALB REGIONAL MEDICAL CENTER_200 MED CENTER DRIVE_FORT PAYNE_AL,5,785513,DEKALB REGIONAL MEDICAL CENTER_200 MED CENTER DRIVE_FORT PAYNE_AL
4354,1300,1,0,1,2,4354,88904,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA AND AUSTIN_404 WEST FOUNTAIN STREET_ALBERT LEA_MN,1300,539018,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA_404 WEST FOUNTAIN STREET_ALBERT LEA_MN
1039,2322,1,1,1,3,1039,88872,CHRISTUS SPOHN HOSPITAL KLEBERG_1311 EAST GENERAL CAVAZOS BLVD_KINGSVILLE_TX,2322,438598,CHRISTUS SPOHN HOSPITAL KLEBERG_1311 EAST GENERAL CAVAZOS BLVD_KINGSVILLE_TX
3762,2005,1,1,1,3,3762,88774,CHESTNUT HILL HOSPITAL_8835 GERMANTOWN AVE_PHILADELPHIA_PA,2005,108630,CHESTNUT HILL HOSPITAL_8835 GERMANTOWN AVE_PHILADELPHIA_PA
5127,1556,1,1,1,3,5127,88766,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON_ONE HAMILTON HEALTH PLACE_HAMILTON_NJ,1556,584847,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON_ONE HAMILTON HEALTH PLACE_HAMILTON_NJ
1375,2281,1,1,1,3,1375,88731,CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH_2830 CALDER AVENUE_BEAUMONT_TX,2281,487510,CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH_2830 CALDER AVENUE_BEAUMONT_TX
3277,521,1,1,1,3,3277,88680,DOCTORS MEMORIAL HOSPITAL INC_333 N BYRON BUTLER PKWY_PERRY_FL,521,337799,DOCTOR'S MEMORIAL HOSPITAL INC_333 N BYRON BUTLER PKWY_PERRY_FL
4431,1651,1,1,1,3,4431,88492,"ST FRANCIS HOSPITAL, ROSLYN_100 PORT WASHINGTON BOULEVARD_ROSLYN_NY",1651,635716,"ST FRANCIS HOSPITAL, ROSLYN_100 PORT WASHINGTON BOULEVARD_ROSLYN_NY"
2353,790,1,1,1,3,2353,88488,SAINT JAMES HOSPITAL_2500 WEST REYNOLDS STREET_PONTIAC_IL,790,458820,SAINT JAMES HOSPITAL_2500 WEST REYNOLDS STREET_PONTIAC_IL
82,1111,1,1,1,3,82,88443,PENOBSCOT BAY MEDICAL CENTER_6 GLEN COVE DRIVE_ROCKPORT_ME,1111,323353,PENOBSCOT BAY MEDICAL CENTER_6 GLEN COVE DRIVE_ROCKPORT_ME
5120,998,1,1,1,3,5120,88399,ST ELIZABETH MEDICAL CENTER NORTH_1 MEDICAL VILLAGE DRIVE_EDGEWOOD_KY,998,341010,ST ELIZABETH MEDICAL CENTER NORTH_1 MEDICAL VILLAGE DRIVE_EDGEWOOD_KY
4300,1147,1,1,1,3,4300,88327,DOCTORS'  COMMUNITY HOSPITAL_8118 GOOD LUCK ROAD_LANHAM_MD,1147,254984,DOCTORS'  COMMUNITY HOSPITAL_8118 GOOD LUCK ROAD_LANHAM_MD
582,2518,1,1,1,3,582,88251,SENTARA NORTHERN VIRGINIA MEDICAL CENTER_2300 OPITZ BOULEVARD_WOODBRIDGE_VA,2518,208514,SENTARA NORTHERN VIRGINIA MEDICAL CENTER_2300 OPITZ BOULEVARD_WOODBRIDGE_VA
1800,2033,1,1,1,3,1800,88221,LOWER BUCKS HOSPITAL_501 BATH ROAD_BRISTOL_PA,2033,845790,LOWER BUCKS HOSPITAL_501 BATH ROAD_BRISTOL_PA
3692,1219,1,1,1,3,3692,88183,LAKE HURON MEDICAL CENTER_2601 ELECTRIC AVENUE_PORT HURON_MI,1219,480652,LAKE HURON MEDICAL CENTER_2601 ELECTRIC AVENUE_PORT HURON_MI
3659,2629,1,1,1,3,3659,88174,MERCY HEALTH SYSTEM CORP_1000 MINERAL POINT AVE_JANESVILLE_WI,2629,276555,MERCY HEALTH SYSTEM CORP_1000 MINERAL POINT AVE_JANESVILLE_WI
4260,529,1,1,1,3,4260,88098,NORTH OKALOOSA MEDICAL CENTER_151 REDSTONE AVE SE_CRESTVIEW_FL,529,130637,NORTH OKALOOSA MEDICAL CENTER_151 REDSTONE AVE SE_CRESTVIEW_FL
4772,239,1,1,1,3,4772,88068,HOAG MEMORIAL HOSPITAL PRESBYTERIAN_ONE HOAG DRIVE_NEWPORT BEACH_CA,239,268034,HOAG MEMORIAL HOSPITAL PRESBYTERIAN_ONE HOAG DRIVE_NEWPORT BEACH_CA
3147,1155,1,1,1,3,3147,88067,HOLY CROSS GERMANTOWN HOSPITAL_19801 OBSERVATION DRIVE_GERMANTOWN_MD,1155,864982,HOLY CROSS GERMANTOWN HOSPITAL_19801 OBSERVATION DRIVE_GERMANTOWN_MD
1646,298,1,0,1,2,1646,88057,EMANATE HEALTH INTER-COMMUNITY HOSPITAL_210 W  SAN BERNARDINO ROAD_COVINA_CA,298,852445,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS_210 W  SAN BERNARDINO ROAD_COVINA_CA
2616,372,1,1,1,3,2616,88025,ORANGE COUNTY GLOBAL MEDICAL CENTER_1001 NORTH TUSTIN AVENUE_SANTA ANA_CA,372,558841,ORANGE COUNTY GLOBAL MEDICAL CENTER_1001 NORTH TUSTIN AVENUE_SANTA ANA_CA
164,2276,1,0,1,2,164,87921,EL PASO CHILDREN'S HOSPITAL_4845 ALAMEDA AVENUE_EL PASO_TX,2276,668098,UNIVERSITY MEDICAL CENTER OF EL PASO_4815 ALAMEDA AVE_EL PASO_TX
4051,2308,1,1,1,3,4051,87897,LAS PALMAS MEDICAL CENTER_1801 NORTH OREGON STREET_EL PASO_TX,2308,871018,LAS PALMAS MEDICAL CENTER_1801 NORTH OREGON STREET_EL PASO_TX
1085,1104,1,1,1,3,1085,87831,CENTRAL MAINE MEDICAL CENTER_300 MAIN STREET_LEWISTON_ME,1104,122546,CENTRAL MAINE MEDICAL CENTER_300 MAIN STREET_LEWISTON_ME
198,104,1,1,1,3,198,87807,ORO VALLEY HOSPITAL_1551 EAST TANGERINE ROAD_ORO VALLEY_AZ,104,854637,ORO VALLEY HOSPITAL_1551 EAST TANGERINE ROAD_ORO VALLEY_AZ
1674,1376,1,1,1,3,1674,87795,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL_4250 BETHEL ROAD_OLIVE BRANCH_MS,1376,417490,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL_4250 BETHEL ROAD_OLIVE BRANCH_MS
3010,742,1,1,1,3,3010,87783,ADVOCATE TRINITY HOSPITAL_2320 E 93RD ST_CHICAGO_IL,742,212212,ADVOCATE TRINITY HOSPITAL_2320 E 93RD ST_CHICAGO_IL
2982,1564,1,1,1,3,2982,87749,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER_455 ST MICHAEL'S DRIVE_SANTA FE_NM,1564,112061,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER_455 ST MICHAEL'S DRIVE_SANTA FE_NM
966,1622,1,0,1,2,966,87735,HOSPITAL FOR SPECIAL SURGERY_535 EAST 70TH STREET_NEW YORK_NY,1622,758917,NEW YORK-PRESBYTERIAN HOSPITAL_525 EAST 68TH STREET_NEW YORK_NY
